from,to,time
14585,3626,81
14585,192,272
14585,7914,81
14585,11342,81
14585,10868,81
14585,11377,81
5018,12180,120
5018,20000,56
5018,11661,144
5018,11662,96
5018,20794,103
5018,11664,28
5018,6884,53
5018,11663,192
5018,6883,59
5018,19998,144
5018,19999,96
5018,20793,103
5018,20001,28
5018,12178,144
5018,12179,96
16650,8097,100
16650,152,248
16650,7731,52
16650,7732,56
16650,7733,188
16650,7734,169
16650,6517,106
16650,19018,26
16650,19019,109
16650,18977,109
16650,19031,100
16650,8068,26
16650,6133,109
16650,7656,187
16650,807,248
16650,18978,100
16650,25220,26
16650,25221,103
16650,692,248
16650,8069,109
16650,21733,26
16650,6132,26
16650,20,248
16650,11513,26
16650,11514,103
16650,21734,103
16650,7655,52
16650,6565,106
16650,7657,167
16650,6143,100
20097,8887,63
20097,8888,33
20097,18048,114
20097,26583,114
20097,10426,57
20097,12890,57
15554,21303,78
15554,11292,179
15554,11293,516
15554,11294,588
15554,19640,76
15554,4603,119
15554,21281,27
15554,21282,78
15554,21283,516
15554,4608,78
15554,21304,516
15554,4643,78
15554,11313,139
15554,943,207
15554,944,207
6241,973,167
6241,974,156
6241,6402,167
6241,976,628
6241,6404,628
6241,975,167
6241,11757,99
6241,6403,156
6241,7194,22
6241,18123,638
6241,18124,657
6241,18125,632
6241,977,663
6241,23041,99
6241,178,223
6241,179,403
6241,180,223
6241,181,403
6241,7310,60
6241,4184,60
6241,654,223
6241,655,403
6241,656,223
6241,657,403
6241,8008,60
6241,17182,629
6241,17183,657
6241,17184,625
6241,17191,638
6241,17192,638
6241,17193,667
6241,26391,632
6241,7133,171
6241,7134,15
6241,11720,278
6241,11721,250
6241,11722,60
6241,11723,657
6241,11724,628
6241,26389,638
6241,26390,657
6241,8715,99
6241,14235,638
6241,7616,22
6241,14201,60
6241,14202,655
6241,7582,278
6241,7583,250
6241,7584,30
6241,7948,644
6241,7949,657
6241,7950,117
6241,7951,250
6241,7952,279
6241,7195,117
6241,23000,657
6241,23001,628
6241,8764,60
6241,14236,657
6241,14237,632
6241,14203,655
6241,12001,60
6241,12002,628
6241,12003,117
6241,12004,246
6241,14204,99
6241,17541,644
6241,17542,657
6241,17543,636
6241,6376,638
6241,6377,117
6241,15683,22
6241,15684,60
6241,15685,657
6241,22997,274
6241,22998,246
6241,22999,60
6241,4123,655
6241,4124,655
6241,4125,99
6241,4126,250
6241,4127,278
6241,7268,628
6241,7269,628
6241,7270,84
6241,7271,22
6241,7272,15
1827,4879,190
1827,11316,109
1827,11317,30
1827,4878,226
775,11517,207
775,24896,212
775,11518,182
10791,11375,79
10791,11344,52
5432,23042,103
7748,7420,71
7748,7421,45
7748,7676,67
15555,4607,38
15555,4642,38
15555,19617,144
15555,19616,38
15555,19639,126
26304,22549,46
26304,22550,87
26304,12249,87
26304,4824,111
7760,8541,142
7760,8542,104
7760,11123,222
7760,8562,181
7760,8561,102
7760,11122,36
7760,15776,123
7760,15795,104
7761,8541,142
7761,8542,104
7761,11123,222
7761,8562,181
7761,8561,102
7761,11122,36
7761,15776,123
7761,15795,104
7762,15773,60
7763,15774,60
7764,15771,14
7765,15772,14
21154,16409,126
21154,26063,126
21154,16422,252
21154,16336,126
21154,16337,252
20099,9380,119
20099,9381,28
20099,13788,56
20099,9262,28
20099,9263,119
6046,5796,42
6046,5804,8
6047,5805,84
6047,13493,144
6047,5795,72
4949,6825,90
4949,7470,90
4949,6780,90
4949,13636,53
4949,7471,53
4949,15967,53
4949,7469,43
4949,16054,43
4949,16031,53
4949,15997,43
25832,9231,107
25832,9232,214
25832,11561,107
25832,12620,107
25832,12621,214
25832,9171,214
25832,25842,107
25832,9172,107
6053,17751,90
6053,26184,79
6053,25523,79
6053,6180,79
6053,494,231
6053,495,231
6053,330,231
6053,331,231
6053,17802,56
6053,17803,59
6053,17804,90
6053,11605,56
6053,6179,91
6053,11607,90
6053,13513,257
6053,14195,91
6053,14196,73
6053,25888,90
6053,25887,73
6053,14207,79
6053,13497,184
6053,13498,257
6053,26162,91
6053,26163,73
6053,25501,91
6053,25502,73
6053,6178,73
6053,15138,91
6053,17805,192
6053,11606,59
6053,17750,56
6053,6219,73
6053,6220,79
1020,1169,74
7694,463,210
7694,821,210
7694,407,210
7694,11814,25
7694,7025,25
7694,355,210
7694,9537,50
7694,7026,50
5039,2212,120
5039,2246,120
5039,23693,120
5039,2304,120
5039,23730,240
5039,2280,120
17149,638,226
17149,162,226
17149,23036,36
17150,412,251
17150,826,251
17150,23034,114
17151,25151,55
17151,8841,134
17151,23032,29
17151,8842,131
17151,580,195
17151,23033,110
17151,233,195
17152,25151,33
17152,8841,119
17152,8842,122
17152,23033,29
17152,23032,66
17152,580,215
17152,233,215
17153,580,302
17153,8839,31
17153,8840,62
17153,233,302
17153,23030,31
17154,580,297
17154,8840,31
17154,23031,31
17154,233,297
17154,8839,62
17155,8838,68
17155,8837,34
17155,23028,34
17156,23029,34
17156,8837,68
17156,8838,34
17157,710,284
17157,109,284
17158,710,201
17158,109,201
17159,7315,92
17160,7314,86
17160,23023,107
17160,7313,107
17161,7314,29
17161,23024,107
17161,7313,214
17162,23021,20
17163,23022,20
17164,23019,22
17165,23020,22
17166,23017,31
17167,23018,31
17168,23015,23
17169,23016,23
17170,23014,60
17171,23012,15
17172,23013,15
17173,7052,78
17174,7052,36
17177,23006,27
17178,23007,27
17180,17539,64
17180,17540,32
17180,23002,32
17181,23002,64
17181,17539,32
17181,6375,32
17181,23003,32
17181,17540,64
17182,181,226
17182,6404,96
17182,6376,22
17182,17541,35
17182,17542,71
17182,17543,7
17182,23001,8
17182,657,226
17182,23000,71
17183,181,254
17183,23001,79
17183,6376,50
17183,17541,38
17183,17542,100
17183,17543,68
17183,657,254
17183,23000,100
17184,181,222
17184,6404,100
17184,6376,44
17184,17541,56
17184,17542,88
17184,17543,27
17184,23001,13
17184,657,222
17184,23000,88
17187,23039,60
17188,710,216
17188,7356,19
17188,109,216
17189,412,221
17189,826,221
17189,23035,114
17190,23037,36
17190,162,203
17190,638,203
17191,973,605
17191,974,622
17191,6402,605
17191,976,102
17191,6404,102
17191,11720,695
17191,11721,667
17191,11722,666
17191,11723,50
17191,11724,31
17191,975,630
17191,11757,631
17191,26389,24
17191,26390,50
17191,26391,11
17191,6403,622
17191,7616,653
17191,18123,24
17191,18124,50
17191,18125,11
17191,977,495
17191,23041,631
17191,14201,666
17191,179,235
17191,14203,29
17191,181,235
17191,7584,638
17191,7948,12
17191,7949,50
17191,7950,624
17191,7951,667
17191,7952,695
17191,4184,666
17191,23000,50
17191,7583,667
17191,23001,31
17191,655,235
17191,657,235
17191,14235,24
17191,14236,50
17191,14237,11
17191,14202,29
17191,7582,695
17191,12001,666
17191,12002,31
17191,12003,624
17191,12004,667
17191,14204,631
17191,17541,12
17191,17542,50
17191,17543,18
17191,17182,22
17191,17183,50
17191,17184,44
17191,8008,666
17191,6376,22
17191,6377,624
17191,22997,695
17191,22998,667
17191,22999,666
17191,4123,29
17191,4124,29
17191,4125,631
17191,4126,667
17191,4127,695
17192,973,605
17192,974,622
17192,6402,605
17192,976,102
17192,6404,102
17192,11720,695
17192,11721,667
17192,11722,666
17192,11723,50
17192,11724,31
17192,975,630
17192,11757,631
17192,26389,24
17192,26390,50
17192,26391,11
17192,6403,622
17192,7616,653
17192,18123,24
17192,18124,50
17192,18125,11
17192,977,495
17192,23041,631
17192,14201,666
17192,179,235
17192,14203,29
17192,181,235
17192,7584,638
17192,7948,12
17192,7949,50
17192,7950,624
17192,7951,667
17192,7952,695
17192,4184,666
17192,23000,50
17192,7583,667
17192,23001,31
17192,655,235
17192,657,235
17192,14235,24
17192,14236,50
17192,14237,11
17192,14202,29
17192,7582,695
17192,12001,666
17192,12002,31
17192,12003,624
17192,12004,667
17192,14204,631
17192,17541,12
17192,17542,50
17192,17543,18
17192,17182,22
17192,17183,50
17192,17184,44
17192,8008,666
17192,6376,22
17192,6377,624
17192,22997,695
17192,22998,667
17192,22999,666
17192,4123,29
17192,4124,29
17192,4125,631
17192,4126,667
17192,4127,695
17193,973,635
17193,974,652
17193,6402,635
17193,976,162
17193,6404,162
17193,11720,725
17193,11721,697
17193,11722,696
17193,11723,10
17193,11724,90
17193,975,660
17193,11757,661
17193,26389,61
17193,26390,10
17193,26391,72
17193,6403,652
17193,7616,683
17193,18123,61
17193,18124,10
17193,18125,72
17193,977,525
17193,23041,661
17193,14201,696
17193,179,265
17193,14203,34
17193,181,265
17193,7584,668
17193,7948,48
17193,7949,10
17193,7950,654
17193,7951,697
17193,7952,725
17193,4184,696
17193,23000,10
17193,7583,697
17193,23001,90
17193,655,265
17193,657,265
17193,14235,61
17193,14236,10
17193,14237,72
17193,14202,34
17193,7582,725
17193,12001,696
17193,12002,90
17193,12003,654
17193,12004,697
17193,14204,661
17193,17541,48
17193,17542,10
17193,17543,79
17193,17182,81
17193,17183,10
17193,17184,99
17193,8008,696
17193,6376,61
17193,6377,654
17193,22997,725
17193,22998,697
17193,22999,696
17193,4123,34
17193,4124,34
17193,4125,661
17193,4126,697
17193,4127,725
17194,14233,32
17194,14234,64
17194,6375,32
17194,7946,32
17194,18122,64
17194,23002,64
17194,11725,64
17194,11726,32
17194,26388,64
17194,17539,32
17194,26387,32
17194,23003,32
17194,18121,32
17194,17180,32
17194,17181,64
17194,17540,64
17195,14233,64
17195,14234,32
17195,6375,64
17195,26387,64
17195,7947,32
17195,23002,32
17195,11725,32
17195,11726,64
17195,26388,32
17195,17539,64
17195,18122,32
17195,23003,64
17195,18121,64
17195,17180,64
17195,17181,32
17195,17540,32
17196,17537,19
17196,6373,18
17196,6374,18
17196,17538,36
17197,17537,14
17197,6373,7
17197,6374,7
17197,17538,19
17198,17536,11
17198,510,271
17198,290,271
17198,978,91
17198,979,64
17199,17536,132
17199,510,264
17199,290,264
17199,978,82
17199,979,66
17200,981,23
17200,17535,23
17201,17535,120
17201,980,97
17203,24812,36
17864,6877,36
17864,6878,10
17864,4330,114
17206,17810,108
17206,15135,108
17206,14190,108
17206,14191,164
17206,26158,164
17206,26157,108
17206,6184,164
17206,6185,108
17206,25496,108
17206,6223,164
17206,25497,164
17208,17810,56
17208,15135,56
17208,14190,56
