from,to,time
601,23396,219
601,186,248
601,187,236
601,5457,201
601,810,171
601,8048,280
601,8049,210
601,8050,196
601,23,209
601,5471,247
601,5472,202
602,7660,216
602,7661,195
605,12496,200
605,12497,209
605,3081,200
605,3082,209
605,24004,200
605,2655,207
605,24005,209
606,23944,198
606,23945,189
606,23978,198
606,23979,193
606,23980,211
606,23981,227
606,23880,216
606,23881,202
606,2671,228
606,2672,227
606,2642,228
606,2643,227
607,9077,260
607,19348,243
607,5527,243
607,19346,197
607,5526,235
607,6106,225
607,5528,225
607,5529,197
607,18999,260
607,9078,243
607,19347,225
607,6107,243
607,19349,235
607,9112,225
607,6108,260
608,1003,200
608,17796,195
608,17797,200
608,17747,195
609,4153,243
609,198,106
609,610,110
611,4136,187
611,4137,189
611,11760,186
611,966,227
611,967,246
611,7222,186
611,7223,232
611,5435,186
611,5436,232
611,23044,186
612,7970,233
612,8365,207
612,379,300
612,15690,249
612,7971,216
612,7972,207
612,15693,236
612,613,119
612,871,233
612,872,233
612,11480,249
612,11481,256
612,11482,234
612,7973,222
612,11484,242
612,17734,285
612,6407,207
612,7017,285
612,8363,225
612,25541,207
612,15691,256
612,17777,285
612,11436,236
612,11437,256
612,25540,240
612,425,300
612,201,88
612,8420,249
612,15694,242
612,6325,249
612,6326,256
612,6327,222
612,6328,228
612,6329,216
612,6330,233
612,7974,256
612,7975,249
612,6451,249
612,8284,229
612,16587,240
612,16588,207
612,9129,233
612,9130,216
612,9131,270
612,9132,222
612,17832,270
612,7071,270
612,7626,249
612,7627,256
612,7628,222
612,7629,228
612,7630,216
612,7631,233
612,25586,249
612,5300,249
612,5301,256
612,5302,234
612,5303,228
612,9155,249
612,5305,233
612,13797,234
612,13798,242
612,16624,249
612,17735,216
612,11483,236
612,5304,242
612,17778,216
612,17779,233
612,15692,234
612,13796,249
613,7970,233
613,8365,207
613,379,300
613,15690,249
613,7971,216
613,15692,234
613,15693,236
613,15694,242
613,871,233
613,7972,207
613,11480,249
613,11481,256
613,11482,234
613,7973,222
613,11484,242
613,17734,285
613,7017,285
613,7626,249
613,25541,207
613,15691,256
613,17777,285
613,11436,236
613,11437,256
613,25540,240
613,425,300
613,8420,249
613,6325,249
613,6326,256
613,6327,222
613,6328,228
613,6329,216
613,6330,233
613,7974,256
613,7975,249
613,8284,229
613,16587,240
613,16588,207
613,9129,233
613,872,233
613,9131,270
613,9132,222
613,17832,270
613,7071,270
613,9130,216
613,7627,256
613,7628,222
613,7629,228
613,7630,216
613,7631,233
613,25586,249
613,5300,249
613,5301,256
613,5302,234
613,5303,228
613,9155,249
613,5305,233
613,13797,234
613,13798,242
613,16624,249
613,17735,216
613,11483,236
613,5304,242
613,17778,216
613,17779,233
613,8363,225
613,13796,249
615,5527,277
615,6107,277
615,6109,245
615,9078,277
615,7073,273
615,19348,277
615,9113,245
13722,18871,21
13722,18416,52
13722,18417,21
13722,17572,52
13722,17573,21
618,18674,298
618,21008,298
618,21009,298
618,18656,298
619,7727,237
619,7728,266
619,7729,275
619,7730,279
619,11997,238
619,11511,275
619,6383,234
619,11510,198
619,7678,269
619,11512,279
619,11545,269
619,7652,198
619,7653,275
619,7654,279
619,6397,238
620,9071,269
620,13803,269
620,11430,247
620,11491,247
620,6151,247
620,18994,247
620,11490,269
620,309,150
620,529,150
620,9070,247
18817,11128,93
18817,11129,108
624,11229,270
624,11230,251
624,213,70
624,11055,251
624,11694,270
624,11695,251
624,19358,251
624,625,60
624,19359,196
624,20031,270
624,20032,251
624,11054,270
625,20031,270
625,20032,251
625,11694,270
625,11695,251
629,26181,198
629,25519,201
629,25520,198
629,25935,252
629,11598,201
629,11599,198
629,6172,201
629,6173,198
629,6342,208
629,6343,219
629,26168,252
629,19645,214
629,19646,214
629,25882,201
629,25883,198
629,6214,201
629,7573,256
629,7574,230
629,15143,232
629,6191,252
629,6192,232
629,25936,232
629,7127,220
629,7128,223
629,7129,225
629,7642,208
629,7643,219
629,7199,232
629,26169,232
629,25507,252
629,25508,232
629,15142,252
629,6215,198
629,11645,252
629,11646,232
629,26180,201
630,7124,235
630,15657,235
630,5432,264
630,5433,264
630,4135,235
630,23043,235
630,11759,235
631,7019,226
631,7069,186
631,861,180
631,862,180
631,8361,186
631,8286,226
632,11744,236
632,11745,236
632,2757,275
632,16995,241
632,16996,207
632,23633,253
632,23634,233
632,14216,236
632,14217,236
632,14333,278
632,14335,322
632,22953,207
632,2681,236
632,2682,275
633,8049,210
633,23,138
633,5457,201
633,662,89
633,5471,247
633,23396,219
633,5472,202
633,8050,196
633,186,74
633,8048,280
633,810,122
634,662,90
634,5472,190
634,5457,201
634,23395,252
634,8047,217
634,8048,198
634,8049,210
634,8050,196
634,23394,201
634,633,90
634,810,200
634,23396,203
634,19393,250
634,186,90
634,187,90
634,189,180
634,23,200
634,5471,204
634,11780,210
634,11781,196
634,11779,204
634,601,180
11862,13945,62
11862,13839,44
11862,800,282
11862,13,282
11862,6395,20
11862,11995,20
11862,25214,44
11862,25215,62
11862,8062,44
11862,8063,62
637,14293,207
637,10965,207
637,10966,269
637,14294,269
640,9118,276
640,7638,238
640,4064,223
640,6337,238
640,9158,238
640,8107,276
640,4054,223
640,961,238
640,962,231
640,13805,276
640,11847,231
640,6116,231
640,11494,276
641,5138,199
641,5139,207
641,5140,224
641,2724,216
641,2725,210
641,10322,198
641,10323,198
641,2732,210
641,7325,256
641,7326,260
641,8328,196
641,8329,223
641,8330,228
641,8331,198
643,21650,233
643,21046,251
643,21047,234
643,6005,234
643,6006,234
643,17465,234
643,17466,234
643,5895,215
643,5896,215
643,5867,215
643,5868,215
643,21649,233
645,5440,188
645,16698,267
645,6511,276
645,11500,267
645,11501,278
645,16638,278
645,21720,267
645,16637,267
645,21721,278
645,7227,188
646,23054,211
648,647,71
648,24952,231
648,8326,263
648,170,89
648,8327,231
651,174,51
651,650,56
654,973,190
654,974,207
654,975,215
654,976,405
654,977,440
654,14203,432
654,11720,280
654,11721,252
654,11722,251
654,11723,434
654,11724,405
654,6402,190
654,11757,216
654,26389,415
654,26390,434
654,26391,409
654,6403,207
654,18123,415
654,18124,434
654,18125,409
654,6404,405
654,23041,216
654,14201,251
654,179,367
654,7582,280
654,7583,252
654,7310,251
654,14204,216
654,7948,421
654,7949,434
654,7950,209
654,7951,252
654,7952,280
654,4184,251
654,23000,434
654,23001,405
654,655,381
654,656,108
654,657,289
654,14236,434
654,14235,415
654,7616,238
654,14237,409
654,14202,432
654,180,108
654,12001,251
654,12002,405
654,12003,209
654,12004,252
654,181,311
654,17541,421
654,17542,434
654,17543,413
654,7584,223
654,17193,445
654,17182,406
654,17183,434
654,17184,402
654,17191,415
654,6376,415
654,8008,251
654,6377,209
654,15683,238
654,15684,251
654,15685,434
654,17192,415
654,22997,280
654,22998,252
654,22999,251
654,4123,432
654,4124,432
654,4125,216
654,4126,252
654,4127,280
654,7268,405
654,7269,405
654,7270,226
654,7271,238
654,7272,208
655,973,370
655,974,387
655,975,395
655,976,225
655,977,260
655,11720,460
655,11721,432
655,11722,431
655,11723,254
655,11724,225
655,6402,370
655,7951,432
655,26389,235
655,26390,254
655,26391,229
655,6403,387
655,18123,235
655,18124,254
655,18125,229
655,6404,225
655,23041,396
655,14201,431
655,14202,252
655,14203,252
655,7583,432
655,7584,403
655,14204,396
655,7948,241
655,7949,254
655,7950,389
655,11757,396
655,7952,460
655,4184,431
655,23000,254
655,23001,225
655,657,113
655,14236,254
655,14235,235
655,7616,418
655,14237,229
655,7582,460
655,12001,431
655,12002,225
655,12003,389
655,12004,432
655,181,126
655,17541,241
655,17542,254
655,17543,233
655,17182,226
655,17183,254
655,17184,222
655,6376,235
655,8008,431
655,6377,389
655,22997,460
655,22998,432
655,22999,431
655,4123,252
655,4124,252
655,4125,396
655,4126,432
655,4127,460
656,973,190
656,974,207
656,975,215
656,976,405
656,977,440
656,11720,280
656,11721,252
656,11722,251
656,11723,434
656,11724,405
656,6402,190
656,7951,252
656,26389,415
656,26390,434
656,26391,409
656,6403,207
656,18123,415
656,18124,434
656,18125,409
656,6404,405
656,23041,216
656,14201,251
656,179,293
656,7582,280
656,7583,252
656,7310,251
656,14204,216
656,7948,421
656,7949,434
656,7950,209
656,11757,216
656,7952,280
656,4184,251
656,23000,434
656,23001,405
656,655,307
656,657,264
656,14236,434
656,14235,415
656,7616,238
656,14237,409
656,14202,432
656,14203,432
656,12001,251
656,12002,405
656,12003,209
656,12004,252
656,181,235
656,17541,421
656,17542,434
656,17543,413
656,7584,223
656,17193,445
656,17182,406
656,17183,434
656,17184,402
656,17191,415
656,6376,415
656,8008,251
656,6377,209
656,15683,238
656,15684,251
656,15685,434
656,17192,415
656,22997,280
656,22998,252
656,22999,251
656,4123,432
656,4124,432
656,4125,216
656,4126,252
656,4127,280
656,7268,405
656,7269,405
656,7270,226
656,7271,238
656,7272,208
657,17543,233
657,17541,241
657,17542,254
658,6221,190
658,17752,190
658,6181,190
658,25932,278
658,6182,229
658,17806,190
658,17807,229
658,11608,190
658,11609,229
658,14194,278
658,25889,190
658,25890,229
658,14192,229
658,26159,229
658,26160,190
658,26161,278
658,25498,229
658,25499,190
658,25500,278
658,15136,229
658,15137,278
658,6188,278
658,11641,278
658,14193,190
659,12575,236
659,22685,201
659,10787,236
659,10756,210
659,22638,184
659,12539,210
660,22736,270
660,22683,251
660,10539,298
660,10538,251
660,22640,298
660,22737,258
661,10259,258
661,10546,221
661,10547,265
661,10963,317
661,14291,317
661,10270,230
661,10271,183
661,10577,202
661,17934,290
661,9711,202
661,9712,206
661,9713,290
661,17845,227
665,23048,203
665,11764,203
665,6197,203
665,11651,203
665,25940,203
665,15699,210
666,23048,203
666,11651,203
666,125,137
666,11764,203
666,665,79
666,6197,203
666,16684,203
666,25940,203
666,7004,222
666,15699,210
667,15727,254
667,25394,207
667,668,153
667,22398,243
667,15704,229
667,16504,253
667,8117,204
667,22975,217
667,806,118
667,23051,229
667,128,79
667,22395,253
667,22396,207
667,22397,217
667,15728,279
667,22399,256
667,19,130
667,847,180
667,848,180
667,8118,217
667,11871,217
667,16477,254
667,16478,217
667,16479,207
668,23051,229
668,25394,207
668,15727,254
668,15728,279
668,19,130
668,15704,229
668,848,180
668,847,180
668,22975,217
668,8117,204
668,8118,217
668,806,117
670,11049,205
670,20025,221
670,20026,205
670,11688,221
670,11689,205
670,11048,221
672,6333,286
672,6334,270
672,9125,191
672,9157,270
672,131,89
672,6371,191
672,671,99
672,11808,191
672,4025,191
672,7685,233
672,6113,199
672,9156,286
675,2004,227
675,2005,257
675,2457,257
675,2191,227
675,2073,257
675,2456,227
675,2155,227
676,26117,321
676,26118,274
676,25455,321
676,6003,274
676,13539,321
676,25918,321
676,14150,321
676,14151,274
676,16291,274
676,16292,321
676,16378,274
676,25917,274
676,25456,274
676,13538,274
676,5954,274
676,5955,321
677,5387,256
677,4154,273
677,5388,252
679,7614,218
679,26392,208
679,14238,208
679,8009,288
679,23004,208
679,18126,208
679,17185,208
679,11727,208
680,7614,218
680,26392,208
680,17185,208
680,139,121
680,14238,208
680,8009,288
680,23004,208
680,18126,208
680,679,111
680,11727,208
681,2362,212
681,15843,251
682,2331,226
682,11412,226
682,13822,229
682,2330,229
683,2331,226
683,18527,226
683,13822,229
683,18545,229
683,11412,226
683,142,93
683,3999,226
683,682,87
683,4000,229
683,2330,229
684,5746,236
684,20102,202
684,13790,202
684,26268,202
684,7299,257
684,13077,268
684,13078,268
684,13079,268
684,15666,268
684,7300,236
684,9477,236
684,9476,257
685,17533,208
687,5346,210
688,6638,315
688,6639,202
690,5057,188
690,689,122
690,12022,210
690,6102,210
690,19000,210
690,5510,210
690,5509,188
690,149,129
690,6101,210
690,5088,210
691,8097,216
691,152,90
691,16730,230
691,7731,248
691,7732,214
691,7733,217
691,7734,199
691,6517,225
691,19018,243
691,19019,199
691,21733,243
691,16650,248
691,19031,216
691,8068,243
691,6565,225
691,807,118
691,20,129
691,25220,243
691,25221,230
691,692,90
691,8069,199
691,18977,199
691,18978,216
691,16705,248
691,16706,214
691,6132,243
691,6133,199
691,11513,243
691,11514,230
691,16651,214
691,16652,214
691,7655,248
691,7656,217
691,7657,199
691,6143,216
691,21734,230
692,8097,216
692,8068,243
692,7731,248
692,7732,214
692,7733,217
692,7734,199
692,6517,225
692,11513,243
692,11514,230
692,7655,248
692,6565,225
692,7657,199
692,7656,217
692,8069,199
693,154,119
693,11469,273
693,694,125
693,9110,203
693,9084,199
693,11470,250
694,9110,203
694,9084,199
696,17800,261
696,17749,261
696,17801,188
697,11714,203
697,7957,197
697,7958,209
697,7218,229
697,7219,220
697,12007,197
697,22991,203
697,11715,197
697,4132,197
697,4133,203
697,22992,197
698,7747,221
698,7748,228
698,7420,210
698,7421,211
698,7676,200
699,16270,216
699,25495,216
699,17755,216
699,17756,235
699,5933,216
699,5934,216
699,25525,208
699,7406,201
699,7407,206
699,14188,216
699,16231,202
699,16232,243
699,17811,216
699,17812,216
699,11613,216
699,11614,216
699,11615,208
699,25894,216
699,25895,216
699,17813,235
699,26155,216
699,18805,207
699,14209,208
699,6187,220
699,26156,216
699,6186,262
699,17550,220
699,6224,276
699,14189,216
699,26186,208
699,25896,208
699,17549,225
699,18886,220
699,15134,220
699,16363,216
699,25494,216
699,18393,225
699,18394,220
699,21091,222
699,21092,222
699,1008,207
699,1009,207
699,18806,214
699,24562,222
699,24563,222
699,6616,207
699,6617,207
699,17210,216
699,17211,216
699,17212,208
699,16269,216
700,7341,210
700,7342,258
701,8033,287
701,8034,275
701,7363,216
701,7364,207
701,13826,199
701,13827,258
701,2294,258
701,18521,252
701,11406,252
701,11407,287
701,4363,287
701,12303,252
701,8103,258
701,8104,252
701,18522,287
701,2202,258
701,26496,252
701,22057,199
701,22058,287
701,22059,238
701,22060,258
701,22061,252
701,18548,199
701,18549,258
702,9567,188
702,9568,188
702,20101,198
702,13789,191
702,21402,198
702,15253,186
702,15254,186
702,21403,198
702,26266,191
702,7353,226
702,7354,265
702,7355,228
702,15663,198
702,26267,198
702,20100,191
702,11444,198
702,7301,198
702,7302,198
702,9479,195
702,9480,191
703,15382,271
703,15383,234
703,15312,271
703,15294,276
703,7418,207
703,7419,226
703,15313,234
704,15802,234
704,17839,270
705,11573,199
705,12632,199
705,12633,206
705,25854,199
705,11574,206
705,9159,279
705,9160,279
705,25855,206
706,2037,214
706,2038,210
706,1981,214
706,1982,210
706,2135,214
706,2136,210
706,11136,210
706,5152,218
706,5153,184
706,11137,214
706,2087,214
706,2088,210
706,2179,214
706,5770,251
706,7385,232
706,5772,244
706,7386,214
707,8189,187
707,8190,192
707,7376,220
707,11217,207
707,11237,227
707,7546,194
709,8154,376
709,20023,206
709,20024,206
709,11686,206
709,11687,206
709,11046,206
709,11047,206
709,7373,416
712,7400,223
712,7401,207
712,17529,217
712,17530,189
713,11749,198
713,7394,208
713,7395,190
713,5643,275
713,5644,194
713,14223,198
713,8705,199
713,8704,193
713,18111,198
713,26377,198
713,5642,259
715,7387,199
715,4169,189
715,4170,198
715,2341,189
715,2342,198
715,8523,278
715,22967,206
715,22785,220
715,23309,253
715,115,139
715,22968,268
715,7549,211
715,716,140
716,8523,278
717,10972,233
717,14295,244
717,10967,186
717,14296,230
719,7632,269
719,7633,201
719,6331,269
719,6332,201
719,9126,201
719,9127,269
719,17736,252
719,21258,180
719,21259,180
719,17780,252
719,17781,288
719,7967,201
719,7968,252
721,518,600
721,298,600
22387,16546,45
22387,20330,45
22387,25863,45
22387,11582,45
22387,12027,45
22387,7010,94
22387,5614,94
22387,5052,45
22387,19398,94
22387,12641,45
22387,5522,94
726,7580,279
726,1004,286
726,11718,279
726,11719,232
726,22995,279
726,7953,232
726,7954,279
726,12005,232
726,4129,279
726,4128,232
726,7581,232
726,22996,232
730,11222,234
730,11223,216
731,20729,255
731,20679,256
732,15939,223
732,15940,211
732,19037,262
732,7906,251
732,16004,211
732,7910,251
732,18961,259
732,18430,296
732,18058,192
732,18059,192
732,17607,222
732,17546,296
732,18443,222
732,18291,192
732,18292,192
732,17436,259
732,17437,271
732,17438,250
732,18962,262
732,20924,259
732,20925,262
732,20926,283
732,16003,223
732,18963,283
732,17506,222
732,7900,251
732,17586,296
732,7901,251
733,2232,316
733,2266,316
733,26540,316
733,2289,316
733,26514,316
733,12279,316
733,879,306
733,2478,311
733,880,306
733,2479,288
733,2313,316
733,12306,316
737,17789,191
737,7705,254
737,17790,250
737,17743,191
737,7704,241
737,4033,198
737,4034,250
739,10391,246
739,10392,228
739,10961,220
739,10962,233
739,10564,256
739,10565,189
739,10566,215
739,10568,215
739,10398,228
739,14289,220
739,14290,233
741,14313,243
743,8554,213
743,8549,197
744,2337,198
744,2338,254
744,4165,244
744,4166,254
746,9079,219
746,9080,212
746,6105,212
747,11713,260
747,22990,260
747,7959,234
747,7960,260
747,11758,285
747,7220,285
747,5432,230
747,5433,230
747,23042,285
747,4134,285
747,12008,234
1742,2644,129
1742,23882,129
1742,606,228
1742,23979,103
1742,23983,116
1742,23980,29
1742,23880,16
1742,23881,92
1742,194,228
1742,23883,116
1742,23978,38
1742,23981,101
1742,23982,129
1742,23944,43
1742,23945,96
1742,2672,101
1742,2673,129
1742,2643,101
1743,23883,27
1743,2671,129
1743,23880,139
1743,2642,129
1743,23983,27
1744,2644,27
1744,23882,27
1744,23980,140
1744,2642,116
1744,2673,27
1744,23982,27
1744,2671,116
1744,23880,128
1745,23885,18
1745,23985,18
1746,2645,18
1746,23884,18
1746,23984,18
1746,2674,18
753,4138,210
753,25397,272
753,25398,272
753,25399,272
753,25400,272
753,25401,272
753,7680,210
753,7681,261
753,23045,195
753,6194,195
753,22985,261
753,15145,195
753,6369,210
753,25879,272
753,4182,216
753,11761,210
753,25880,210
753,26171,210
753,26172,272
753,25510,210
753,25511,272
753,11708,261
753,11648,210
754,19936,230
754,19937,230
755,2838,189
755,19946,189
755,19947,210
756,11728,270
756,17186,256
756,26393,270
756,14239,270
756,23005,256
756,18127,270
756,7587,270
757,7090,217
757,7122,207
757,7217,207
757,17793,226
757,17829,194
757,15654,207
757,8763,226
757,7708,220
757,758,57
757,37,99
757,7264,218
757,8723,194
757,7709,194
757,17745,226
757,6469,218
758,7264,218
758,7217,207
758,17793,226
758,17745,226
758,17829,194
758,7708,220
758,7709,194
759,11575,206
759,11576,262
759,12635,262
759,25857,262
759,25856,206
759,12634,206
760,17788,204
760,7700,279
760,7703,196
760,7702,227
760,4031,227
760,4032,198
760,17742,204
761,14281,264
761,10953,264
761,10954,264
761,14282,264
762,11265,310
762,4878,243
762,4879,188
762,11316,234
763,4138,276
763,4583,240
763,25397,275
763,25398,275
763,25399,275
763,25400,275
763,25401,275
763,7680,276
763,25880,276
763,4582,277
763,19648,276
763,19649,275
763,16695,231
763,16696,240
763,11497,231
763,11498,240
763,11708,261
763,16635,240
763,753,180
763,4182,235
763,11761,276
763,26171,276
763,26172,275
763,318,300
